"","date","county","state","cases","deaths","Tweet_count"
"10644","2020-09-04","decatur","kansas",6,0,0
"10645","2020-09-04","dickinson","kansas",78,1,0
"10646","2020-09-04","doniphan","kansas",72,0,0
"10647","2020-09-04","douglas","kansas",1566,9,0
"10648","2020-09-04","edwards","kansas",30,0,0
"10649","2020-09-04","elk","kansas",1,0,0
"10650","2020-09-04","ellis","kansas",532,1,0
"10651","2020-09-04","ellsworth","kansas",25,0,0
"10652","2020-09-04","finney","kansas",1905,12,0
"10653","2020-09-04","ford","kansas",2395,10,0
"10654","2020-09-04","franklin","kansas",271,3,0
"10655","2020-09-04","geary","kansas",326,2,0
"10656","2020-09-04","gove","kansas",13,0,0
"10657","2020-09-04","graham","kansas",25,1,0
"10658","2020-09-04","grant","kansas",166,3,0
"10659","2020-09-04","gray","kansas",98,0,0
"10660","2020-09-04","greeley","kansas",4,0,0
"10661","2020-09-04","greenwood","kansas",34,0,0
"10662","2020-09-04","hamilton","kansas",44,0,0
"10663","2020-09-04","harper","kansas",117,1,0
"10664","2020-09-04","harvey","kansas",308,5,0
"10665","2020-09-04","haskell","kansas",62,0,0
"10666","2020-09-04","hodgeman","kansas",14,0,0
"10667","2020-09-04","jackson","kansas",213,1,0
"10668","2020-09-04","jefferson","kansas",129,0,0
"10669","2020-09-04","jewell","kansas",14,1,0
"10670","2020-09-04","johnson","kansas",8695,120,0
"10671","2020-09-04","kearny","kansas",77,1,0
"10672","2020-09-04","kingman","kansas",45,0,0
"10673","2020-09-04","kiowa","kansas",15,0,0
"10674","2020-09-04","labette","kansas",195,3,0
"10675","2020-09-04","lane","kansas",7,0,0
"10676","2020-09-04","leavenworth","kansas",1750,9,0
"10677","2020-09-04","lincoln","kansas",10,0,0
"10678","2020-09-04","linn","kansas",59,0,0
"10679","2020-09-04","logan","kansas",2,0,0
"10680","2020-09-04","lyon","kansas",913,19,0
"10681","2020-09-04","marion","kansas",82,1,0
"10682","2020-09-04","marshall","kansas",18,0,0
"10683","2020-09-04","mcpherson","kansas",209,1,0
"10684","2020-09-04","meade","kansas",78,0,0
"10685","2020-09-04","miami","kansas",245,0,0
"10686","2020-09-04","mitchell","kansas",33,0,0
"10687","2020-09-04","montgomery","kansas",281,5,1
"10688","2020-09-04","morris","kansas",23,0,0
"10689","2020-09-04","morton","kansas",11,2,0
"10690","2020-09-04","nemaha","kansas",57,1,0
"10691","2020-09-04","neosho","kansas",124,0,0
"10692","2020-09-04","ness","kansas",35,1,0
"10693","2020-09-04","norton","kansas",24,0,0
"10694","2020-09-04","osage","kansas",71,0,0
"10695","2020-09-04","osborne","kansas",4,0,0
"10696","2020-09-04","ottawa","kansas",47,0,0
"10697","2020-09-04","pawnee","kansas",249,0,0
"10698","2020-09-04","phillips","kansas",58,8,0
"10699","2020-09-04","pottawatomie","kansas",171,0,0
"10700","2020-09-04","pratt","kansas",53,0,0
"10701","2020-09-04","rawlins","kansas",2,0,0
"10702","2020-09-04","reno","kansas",850,1,0
"10703","2020-09-04","republic","kansas",38,0,0
"10704","2020-09-04","rice","kansas",44,1,0
"10705","2020-09-04","riley","kansas",1186,6,0
"10706","2020-09-04","rooks","kansas",33,0,0
"10707","2020-09-04","rush","kansas",30,0,0
"10708","2020-09-04","russell","kansas",54,0,0
"10709","2020-09-04","saline","kansas",522,9,0
"10710","2020-09-04","scott","kansas",98,1,0
"10711","2020-09-04","sedgwick","kansas",7550,55,0
"10712","2020-09-04","seward","kansas",1425,5,0
"10713","2020-09-04","shawnee","kansas",2305,23,0
"10714","2020-09-04","sheridan","kansas",9,0,0
"10715","2020-09-04","sherman","kansas",18,0,0
"10716","2020-09-04","smith","kansas",4,0,0
"10717","2020-09-04","stafford","kansas",42,1,0
"10718","2020-09-04","stanton","kansas",44,2,0
"10719","2020-09-04","stevens","kansas",76,0,0
"10720","2020-09-04","sumner","kansas",144,3,0
"10721","2020-09-04","thomas","kansas",60,0,0
"10722","2020-09-04","trego","kansas",30,1,0
"10723","2020-09-04","unknown","kansas",0,3,0
"10724","2020-09-04","wabaunsee","kansas",61,0,0
"10725","2020-09-04","wallace","kansas",10,0,0
"10726","2020-09-04","washington","kansas",13,0,0
"10727","2020-09-04","wichita","kansas",4,0,0
"10728","2020-09-04","wilson","kansas",30,0,0
"10729","2020-09-04","woodson","kansas",12,0,0
"10730","2020-09-04","wyandotte","kansas",6280,117,0
"10731","2020-09-04","adair","kentucky",282,19,0
"10732","2020-09-04","allen","kentucky",259,9,0
"10733","2020-09-04","anderson","kentucky",121,1,0
"10734","2020-09-04","ballard","kentucky",45,1,0
"10735","2020-09-04","barren","kentucky",523,10,0
"10736","2020-09-04","bath","kentucky",68,1,0
"10737","2020-09-04","bell","kentucky",423,8,0
"10738","2020-09-04","boone","kentucky",1339,25,0
"10739","2020-09-04","bourbon","kentucky",137,1,0
"10740","2020-09-04","boyd","kentucky",270,4,0
"10741","2020-09-04","boyle","kentucky",219,0,0
"10742","2020-09-04","bracken","kentucky",37,0,0
"10743","2020-09-04","breathitt","kentucky",57,0,0
"10744","2020-09-04","breckinridge","kentucky",102,2,0
"10745","2020-09-04","bullitt","kentucky",668,5,0
"10746","2020-09-04","butler","kentucky",327,16,0
"10747","2020-09-04","caldwell","kentucky",87,0,0
"10748","2020-09-04","calloway","kentucky",440,7,0
"10749","2020-09-04","campbell","kentucky",729,17,0
"10750","2020-09-04","carlisle","kentucky",61,1,0
"10751","2020-09-04","carroll","kentucky",194,5,0
"10752","2020-09-04","carter","kentucky",127,3,0
"10753","2020-09-04","casey","kentucky",257,16,0
"10754","2020-09-04","christian","kentucky",919,14,0
"10755","2020-09-04","clark","kentucky",262,8,0
"10756","2020-09-04","clay","kentucky",225,6,0
"10757","2020-09-04","clinton","kentucky",75,2,0
"10758","2020-09-04","crittenden","kentucky",78,1,0
"10759","2020-09-04","cumberland","kentucky",91,0,0
"10760","2020-09-04","daviess","kentucky",1044,13,0
"10761","2020-09-04","edmonson","kentucky",135,12,0
"10762","2020-09-04","elliott","kentucky",31,0,0
"10763","2020-09-04","estill","kentucky",59,0,0
"10764","2020-09-04","fayette","kentucky",6146,59,0
"10765","2020-09-04","fleming","kentucky",73,0,0
"10766","2020-09-04","floyd","kentucky",151,2,0
"10767","2020-09-04","franklin","kentucky",507,11,0
"10768","2020-09-04","fulton","kentucky",124,2,0
"10769","2020-09-04","gallatin","kentucky",92,8,0
"10770","2020-09-04","garrard","kentucky",131,2,0
"10771","2020-09-04","grant","kentucky",143,6,0
"10772","2020-09-04","graves","kentucky",663,29,0
"10773","2020-09-04","grayson","kentucky",288,12,1
"10774","2020-09-04","green","kentucky",208,8,0
"10775","2020-09-04","greenup","kentucky",248,2,0
"10776","2020-09-04","hancock","kentucky",64,0,0
"10777","2020-09-04","hardin","kentucky",973,10,0
"10778","2020-09-04","harlan","kentucky",320,8,0
"10779","2020-09-04","harrison","kentucky",158,0,0
"10780","2020-09-04","hart","kentucky",156,1,0
"10781","2020-09-04","henderson","kentucky",495,4,0
"10782","2020-09-04","henry","kentucky",166,2,0
"10783","2020-09-04","hickman","kentucky",69,0,0
"10784","2020-09-04","hopkins","kentucky",531,37,0
"10785","2020-09-04","jackson","kentucky",279,15,0
"10786","2020-09-04","jefferson","kentucky",14330,302,2
"10787","2020-09-04","jessamine","kentucky",477,0,0
"10788","2020-09-04","johnson","kentucky",128,1,0
"10789","2020-09-04","kenton","kentucky",1792,44,0
"10790","2020-09-04","knott","kentucky",93,1,0
"10791","2020-09-04","knox","kentucky",371,9,0
"10792","2020-09-04","larue","kentucky",110,1,0
"10793","2020-09-04","laurel","kentucky",611,5,0
"10794","2020-09-04","lawrence","kentucky",46,0,0
"10795","2020-09-04","lee","kentucky",14,0,0
"10796","2020-09-04","leslie","kentucky",42,0,0
"10797","2020-09-04","letcher","kentucky",77,2,0
"10798","2020-09-04","lewis","kentucky",183,12,0
"10799","2020-09-04","lincoln","kentucky",144,10,0
"10800","2020-09-04","livingston","kentucky",54,1,0
"10801","2020-09-04","logan","kentucky",465,26,0
"10802","2020-09-04","lyon","kentucky",43,4,0
"10803","2020-09-04","madison","kentucky",1196,3,1
"10804","2020-09-04","magoffin","kentucky",69,0,0
"10805","2020-09-04","marion","kentucky",188,5,0
"10806","2020-09-04","marshall","kentucky",202,2,0
"10807","2020-09-04","martin","kentucky",58,2,0
"10808","2020-09-04","mason","kentucky",107,2,0
"10809","2020-09-04","mccracken","kentucky",545,6,0
"10810","2020-09-04","mccreary","kentucky",113,0,0
"10811","2020-09-04","mclean","kentucky",65,0,0
"10812","2020-09-04","meade","kentucky",155,3,0
"10813","2020-09-04","menifee","kentucky",35,0,0
"10814","2020-09-04","mercer","kentucky",131,1,0
"10815","2020-09-04","metcalfe","kentucky",92,2,0
"10816","2020-09-04","monroe","kentucky",162,3,0
"10817","2020-09-04","montgomery","kentucky",203,1,0
"10818","2020-09-04","morgan","kentucky",50,0,0
"10819","2020-09-04","muhlenberg","kentucky",688,11,0
"10820","2020-09-04","nelson","kentucky",403,3,0
"10821","2020-09-04","nicholas","kentucky",27,1,0
"10822","2020-09-04","ohio","kentucky",423,9,0
"10823","2020-09-04","oldham","kentucky",861,24,0
"10824","2020-09-04","owen","kentucky",85,1,0
"10825","2020-09-04","owsley","kentucky",36,1,0
"10826","2020-09-04","pendleton","kentucky",65,0,0
"10827","2020-09-04","perry","kentucky",293,8,0
"10828","2020-09-04","pike","kentucky",329,3,0
"10829","2020-09-04","powell","kentucky",81,0,0
"10830","2020-09-04","pulaski","kentucky",626,7,0
"10831","2020-09-04","robertson","kentucky",9,0,0
"10832","2020-09-04","rockcastle","kentucky",134,1,0
"10833","2020-09-04","rowan","kentucky",182,0,0
"10834","2020-09-04","russell","kentucky",205,6,0
"10835","2020-09-04","scott","kentucky",625,5,0
"10836","2020-09-04","shelby","kentucky",933,23,0
"10837","2020-09-04","simpson","kentucky",240,7,0
"10838","2020-09-04","spencer","kentucky",173,0,0
"10839","2020-09-04","taylor","kentucky",212,5,0
"10840","2020-09-04","todd","kentucky",157,5,0
"10841","2020-09-04","trigg","kentucky",101,0,0
"10842","2020-09-04","trimble","kentucky",49,0,0
"10843","2020-09-04","union","kentucky",148,1,0
"10844","2020-09-04","warren","kentucky",3569,29,0
"10845","2020-09-04","washington","kentucky",130,1,0
"10846","2020-09-04","wayne","kentucky",100,0,0
"10847","2020-09-04","webster","kentucky",128,2,0
"10848","2020-09-04","whitley","kentucky",214,2,0
"10849","2020-09-04","wolfe","kentucky",28,0,0
"10850","2020-09-04","woodford","kentucky",219,0,0
"10851","2020-09-04","acadia","louisiana",2828,94,0
"10852","2020-09-04","allen","louisiana",1458,40,0
"10853","2020-09-04","ascension","louisiana",3429,92,0
"10854","2020-09-04","assumption","louisiana",675,22,0
"10855","2020-09-04","avoyelles","louisiana",1320,46,0
"10856","2020-09-04","beauregard","louisiana",949,31,0
"10857","2020-09-04","bienville","louisiana",426,32,0
"10858","2020-09-04","bossier","louisiana",2776,94,0
"10859","2020-09-04","caddo","louisiana",7581,328,2
"10860","2020-09-04","caddoparish","louisiana",0,0,2
"10861","2020-09-04","calcasieu","louisiana",7465,193,0
"10862","2020-09-04","caldwell","louisiana",286,3,0
"10863","2020-09-04","cameron","louisiana",206,1,0
"10864","2020-09-04","catahoula","louisiana",384,6,0
"10865","2020-09-04","claiborne","louisiana",408,13,0
"10866","2020-09-04","concordia","louisiana",458,10,0
"10867","2020-09-04","desoto","louisiana",826,33,0
"10868","2020-09-04","eastbaton rouge","louisiana",14089,420,0
"10869","2020-09-04","eastcarroll","louisiana",530,3,0
"10870","2020-09-04","eastfeliciana","louisiana",1328,46,0
"10871","2020-09-04","evangeline","louisiana",1154,27,0
"10872","2020-09-04","franklin","louisiana",1105,31,0
"10873","2020-09-04","grant","louisiana",436,30,0
"10874","2020-09-04","iberia","louisiana",2752,87,0
"10875","2020-09-04","iberville","louisiana",1347,55,0
"10876","2020-09-04","jackson","louisiana",513,21,0
"10877","2020-09-04","jefferson","louisiana",16678,553,0
"10878","2020-09-04","jeffersondavis","louisiana",1169,36,0
"10879","2020-09-04","lafayette","louisiana",8402,113,0
"10880","2020-09-04","lafourche","louisiana",3326,111,1
"10881","2020-09-04","lafourcheparish","louisiana",0,0,1
"10882","2020-09-04","lasalle","louisiana",395,5,0
"10883","2020-09-04","lincoln","louisiana",941,40,0
"10884","2020-09-04","livingston","louisiana",3457,66,0
"10885","2020-09-04","madison","louisiana",832,7,0
"10886","2020-09-04","morehouse","louisiana",625,17,0
"10887","2020-09-04","natchitoches","louisiana",942,23,0
"10888","2020-09-04","orleans","louisiana",11816,578,2
"10889","2020-09-04","orleansparish","louisiana",0,0,2
"10890","2020-09-04","ouachita","louisiana",5579,130,0
"10891","2020-09-04","plaquemines","louisiana",643,19,0
"10892","2020-09-04","pointecoupee","louisiana",970,38,0
"10893","2020-09-04","rapides","louisiana",3875,135,0
"10894","2020-09-04","redriver","louisiana",329,20,0
"10895","2020-09-04","richland","louisiana",716,9,0
"10896","2020-09-04","sabine","louisiana",769,13,0
"10897","2020-09-04","saintbernard parish","louisiana",0,0,1
"10898","2020-09-04","st.bernard","louisiana",1268,27,0
"10899","2020-09-04","st.charles","louisiana",1669,57,0
"10900","2020-09-04","st.helena","louisiana",371,2,0
"10901","2020-09-04","st.james","louisiana",769,37,0
"10902","2020-09-04","st.john the baptist","louisiana",1528,96,0
"10903","2020-09-04","st.landry","louisiana",3141,115,0
"10904","2020-09-04","st.martin","louisiana",1996,57,0
"10905","2020-09-04","st.mary","louisiana",1778,72,0
"10906","2020-09-04","st.tammany","louisiana",6267,242,0
"10907","2020-09-04","tangipahoa","louisiana",4134,104,0
"10908","2020-09-04","tensas","louisiana",151,1,0
"10909","2020-09-04","terrebonne","louisiana",3385,99,0
"10910","2020-09-04","union","louisiana",855,39,0
"10911","2020-09-04","unknown","louisiana",1087,163,0
"10912","2020-09-04","vermilion","louisiana",1901,48,0
"10913","2020-09-04","vernon","louisiana",966,40,0
"10914","2020-09-04","washington","louisiana",1504,60,0
"10915","2020-09-04","webster","louisiana",1064,20,0
"10916","2020-09-04","westbaton rouge","louisiana",841,39,0
"10917","2020-09-04","westcarroll","louisiana",317,9,0
"10918","2020-09-04","westfeliciana","louisiana",611,21,0
"10919","2020-09-04","winn","louisiana",573,16,0
"10920","2020-09-04","androscoggin","maine",620,10,0
"10921","2020-09-04","aroostook","maine",38,1,0
"10922","2020-09-04","cumberland","maine",2212,70,1
"10923","2020-09-04","franklin","maine",53,1,0
"10924","2020-09-04","hancock","maine",50,1,0
"10925","2020-09-04","kennebec","maine",193,11,0
"10926","2020-09-04","knox","maine",33,1,0
"10927","2020-09-04","lincoln","maine",36,1,0
"10928","2020-09-04","oxford","maine",71,0,0
"10929","2020-09-04","penobscot","maine",240,6,0
"10930","2020-09-04","piscataquis","maine",8,0,0
"10931","2020-09-04","sagadahoc","maine",61,0,0
"10932","2020-09-04","somerset","maine",61,3,0
"10933","2020-09-04","waldo","maine",70,14,0
"10934","2020-09-04","washington","maine",15,0,0
"10935","2020-09-04","york","maine",871,15,0
"10936","2020-09-04","allegany","maryland",401,21,0
"10937","2020-09-04","annearundel","maryland",8636,239,0
"10938","2020-09-04","baltimore","maryland",15982,608,4
"10939","2020-09-04","baltimore","maryland",14712,465,4
"10940","2020-09-04","calvert","maryland",808,28,0
"10941","2020-09-04","caroline","maryland",535,3,0
"10942","2020-09-04","carroll","maryland",1747,123,0
"10943","2020-09-04","cecil","maryland",825,31,0
"10944","2020-09-04","charles","maryland",2441,95,0
"10945","2020-09-04","dorchester","maryland",473,7,0
"10946","2020-09-04","frederick","maryland",3569,126,0
"10947","2020-09-04","garrett","maryland",64,0,0
"10948","2020-09-04","harford","maryland",2590,72,0
"10949","2020-09-04","howard","maryland",4508,117,0
"10950","2020-09-04","kent","maryland",272,24,0
"10951","2020-09-04","montgomery","maryland",20438,822,1
"10952","2020-09-04","princegeorge's","maryland",27077,798,0
"10953","2020-09-04","princegeorges","maryland",0,0,3
"10954","2020-09-04","queenanne's","maryland",572,26,0
"10955","2020-09-04","somerset","maryland",203,4,0
"10956","2020-09-04","st.mary's","maryland",1139,56,0
"10957","2020-09-04","talbot","maryland",484,4,0
"10958","2020-09-04","unknown","maryland",0,13,0
"10959","2020-09-04","washington","maryland",1369,34,1
"10960","2020-09-04","wicomico","maryland",1614,47,0
"10961","2020-09-04","worcester","maryland",873,26,2
"10962","2020-09-04","barnstable","massachusetts",1654,168,3
"10963","2020-09-04","berkshire","massachusetts",669,46,1
"10964","2020-09-04","bristol","massachusetts",9296,661,2
"10965","2020-09-04","dukes","massachusetts",56,0,1
"10966","2020-09-04","essex","massachusetts",18249,1249,2
"10967","2020-09-04","franklin","massachusetts",394,66,0
"10968","2020-09-04","hampden","massachusetts",7718,755,0
"10969","2020-09-04","hampshire","massachusetts",1183,141,0
"10970","2020-09-04","middlesex","massachusetts",25558,2075,0
"10971","2020-09-04","nantucket","massachusetts",42,1,0
"10972","2020-09-04","norfolk","massachusetts",9620,1022,1
"10973","2020-09-04","plymouth","massachusetts",9174,745,1
"10974","2020-09-04","suffolk","massachusetts",22529,1107,4
"10975","2020-09-04","unknown","massachusetts",2065,5,0
"10976","2020-09-04","worcester","massachusetts",13551,1059,0
"10977","2020-09-04","alcona","michigan",37,2,0
"10978","2020-09-04","alger","michigan",18,0,0
"10979","2020-09-04","allegan","michigan",658,6,0
"10980","2020-09-04","alpena","michigan",132,14,0
"10981","2020-09-04","antrim","michigan",60,0,0
"10982","2020-09-04","arenac","michigan",61,3,0
"10983","2020-09-04","baraga","michigan",8,0,0
"10984","2020-09-04","barry","michigan",224,2,0
"10985","2020-09-04","bay","michigan",866,43,0
"10986","2020-09-04","benzie","michigan",56,2,0
"10987","2020-09-04","berrien","michigan",1724,70,0
"10988","2020-09-04","branch","michigan",1320,27,0
"10989","2020-09-04","calhoun","michigan",1054,44,1
"10990","2020-09-04","cass","michigan",427,16,0
"10991","2020-09-04","charlevoix","michigan",78,3,0
"10992","2020-09-04","cheboygan","michigan",83,2,0
"10993","2020-09-04","chippewa","michigan",65,0,0
"10994","2020-09-04","clare","michigan",104,4,0
"10995","2020-09-04","clinton","michigan",535,13,0
"10996","2020-09-04","crawford","michigan",113,5,0
"10997","2020-09-04","delta","michigan",176,3,0
"10998","2020-09-04","dickinson","michigan",67,2,0
"10999","2020-09-04","eaton","michigan",526,9,0
"11000","2020-09-04","emmet","michigan",130,3,0
"11001","2020-09-04","genesee","michigan",4021,305,0
